id;ResponsID;Tiener_kind_code;Ouder_kind_code;Bijbaan_code;Werkloos_code;Koop_code;Sociaal_huur_code;Student;Mid_inkomen_code;Hoog_inkomen_code;Makkelijk_meer_minder_werk_code;Opleiding_code;single_parent_code;geslacht_code;Jong_kind_code;welfare_gap;Age_18_27_code;Age_51_67_code;tweedeverdiender;Bijstand;Parttime_code;Index1;Support;Labor_participation;Difference;UBI_1200;UBI_630;No_tax_deduction;Make_UBI_taxable;Health_allowance;No_allowances;UBI_child_300;UBI_child_185
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;10.02;1;0;-1;-1;0;1;-1;-1
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;3;0;1.21;0;1;0;1;0;1;1;0
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;3;0;4.32;0;1;-1;-1;1;0;0;1
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;3;0;-2.03;0;1;1;0;-1;-1;-1;-1
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;3;0;0.12;-1;-1;-1;-1;-1;-1;1;0
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;3;0;-6.23;-1;-1;1;0;0;1;0;1
179;298;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;3;0;-0.98;-1;-1;0;1;1;0;-1;-1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;4;-4;4.44;1;0;1;0;1;0;1;0
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;2;4;-4;3.81;1;0;0;1;-1;-1;0;1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;3;4;-8;9.82;1;0;-1;-1;0;1;-1;-1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;4;4;-4;0.94;0;1;0;1;0;1;1;0
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;5;4;-4;4.12;0;1;-1;-1;1;0;0;1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;6;3;0;-1.26;0;1;1;0;-1;-1;-1;-1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;7;3;0;-0.08;-1;-1;-1;-1;-1;-1;1;0
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;8;2;0;-5.46;-1;-1;1;0;0;1;0;1
180;299;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;9;4;0;-1.18;-1;-1;0;1;1;0;-1;-1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;5;-10;6.9;1;0;1;0;1;0;1;0
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;5;-20;8.64;1;0;0;1;-1;-1;0;1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;3;5;-20;11.78;1;0;-1;-1;0;1;-1;-1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;4;3;0;5.22;0;1;0;1;0;1;1;0
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;5;5;-10;6.08;0;1;-1;-1;1;0;0;1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;6;4;-5;1.2;0;1;1;0;-1;-1;-1;-1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;7;5;-10;1.88;-1;-1;-1;-1;-1;-1;1;0
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;8;1;0;-3.0;-1;-1;1;0;0;1;0;1
181;300;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;9;1;0;1.6;-1;-1;0;1;1;0;-1;-1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3;0;8.31;1;0;1;0;1;0;1;0
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;2;0;10.16;1;0;0;1;-1;-1;0;1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;2;0;12.0;1;0;-1;-1;0;1;-1;-1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;2;0;5.77;0;1;0;1;0;1;1;0
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;2;0;6.3;0;1;-1;-1;1;0;0;1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;6;3;0;2.61;0;1;1;0;-1;-1;-1;-1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;7;4;0;2.1;-1;-1;-1;-1;-1;-1;1;0
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;8;4;0;-1.59;-1;-1;1;0;0;1;0;1
182;301;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;9;3;0;1.87;-1;-1;0;1;1;0;-1;-1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;8.31;1;0;1;0;1;0;1;0
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;5;-8;10.16;1;0;0;1;-1;-1;0;1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;5;0;12.0;1;0;-1;-1;0;1;-1;-1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2;0;5.77;0;1;0;1;0;1;1;0
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;5;0;6.3;0;1;-1;-1;1;0;0;1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;2;0;-1.59;-1;-1;1;0;0;1;0;1
183;303;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;9;3;0;1.87;-1;-1;0;1;1;0;-1;-1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;4;0;3.67;1;0;1;0;1;0;1;0
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;2;4;0;4.09;1;0;0;1;-1;-1;0;1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;3;4;0;10.02;1;0;-1;-1;0;1;-1;-1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;4;4;0;1.21;0;1;0;1;0;1;1;0
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;5;4;0;4.32;0;1;-1;-1;1;0;0;1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;6;2;0;-2.03;0;1;1;0;-1;-1;-1;-1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;7;3;0;0.12;-1;-1;-1;-1;-1;-1;1;0
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;8;1;0;-6.23;-1;-1;1;0;0;1;0;1
184;304;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;9;3;0;-0.98;-1;-1;0;1;1;0;-1;-1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;4;-8;8.31;1;0;1;0;1;0;1;0
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2;4;0;10.16;1;0;0;1;-1;-1;0;1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;4;4;0;5.77;0;1;0;1;0;1;1;0
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;5;4;0;6.3;0;1;-1;-1;1;0;0;1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;8;1;4;-1.59;-1;-1;1;0;0;1;0;1
185;305;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;9;2;0;1.87;-1;-1;0;1;1;0;-1;-1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;4;0;6.23;1;0;1;0;1;0;1;0
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;2;3;0;5.6;1;0;0;1;-1;-1;0;1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;3;4;0;11.61;1;0;-1;-1;0;1;-1;-1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;4;5;0;2.73;0;1;0;1;0;1;1;0
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;5;4;0;5.91;0;1;-1;-1;1;0;0;1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;6;3;0;0.53;0;1;1;0;-1;-1;-1;-1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;7;3;0;1.71;-1;-1;-1;-1;-1;-1;1;0
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;8;3;0;-3.67;-1;-1;1;0;0;1;0;1
186;306;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;9;4;0;0.61;-1;-1;0;1;1;0;-1;-1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;4.44;1;0;1;0;1;0;1;0
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;4;0;3.81;1;0;0;1;-1;-1;0;1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;9.82;1;0;-1;-1;0;1;-1;-1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;1;-8;0.94;0;1;0;1;0;1;1;0
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5;3;0;4.12;0;1;-1;-1;1;0;0;1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;6;2;-8;-1.26;0;1;1;0;-1;-1;-1;-1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;3;0;-0.08;-1;-1;-1;-1;-1;-1;1;0
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;8;3;0;-5.46;-1;-1;1;0;0;1;0;1
187;307;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;9;2;-8;-1.18;-1;-1;0;1;1;0;-1;-1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;5;-8;11.24;1;0;1;0;1;0;1;0
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;2;4;-8;6.53;1;0;0;1;-1;-1;0;1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;3;5;-8;12.62;1;0;-1;-1;0;1;-1;-1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;4;5;0;5.04;0;1;0;1;0;1;1;0
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;5;5;-8;8.62;0;1;-1;-1;1;0;0;1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;6;4;0;1.54;0;1;1;0;-1;-1;-1;-1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;7;4;-8;6.72;-1;-1;-1;-1;-1;-1;1;0
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;8;3;0;-0.96;-1;-1;1;0;0;1;0;1
188;308;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;9;4;0;1.06;-1;-1;0;1;1;0;-1;-1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;4;0;8.31;1;0;1;0;1;0;1;0
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;2;4;0;10.16;1;0;0;1;-1;-1;0;1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;3;5;0;12.0;1;0;-1;-1;0;1;-1;-1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;4;2;0;5.77;0;1;0;1;0;1;1;0
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;5;4;0;6.3;0;1;-1;-1;1;0;0;1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;7;4;0;2.1;-1;-1;-1;-1;-1;-1;1;0
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;8;2;8;-1.59;-1;-1;1;0;0;1;0;1
189;309;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;5;0;9.76;1;0;1;0;1;0;1;0
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;2;5;0;3.82;1;0;0;1;-1;-1;0;1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;3;5;0;6.11;1;0;-1;-1;0;1;-1;-1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;4;5;0;0.94;0;1;0;1;0;1;1;0
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;5;5;0;0.41;0;1;-1;-1;1;0;0;1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;6;5;0;4.06;0;1;1;0;-1;-1;-1;-1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;7;4;0;-3.79;-1;-1;-1;-1;-1;-1;1;0
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;8;4;0;-0.14;-1;-1;1;0;0;1;0;1
190;310;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;9;4;0;-1.18;-1;-1;0;1;1;0;-1;-1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;8.31;1;0;1;0;1;0;1;0
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;4;0;10.16;1;0;0;1;-1;-1;0;1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;4;0;5.77;0;1;0;1;0;1;1;0
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4;0;6.3;0;1;-1;-1;1;0;0;1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;7;3;0;2.1;-1;-1;-1;-1;-1;-1;1;0
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;8;3;5;-1.59;-1;-1;1;0;0;1;0;1
191;311;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;4.44;1;0;1;0;1;0;1;0
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;3;0;3.81;1;0;0;1;-1;-1;0;1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;4;-32;9.82;1;0;-1;-1;0;1;-1;-1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0.94;0;1;0;1;0;1;1;0
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5;2;0;4.12;0;1;-1;-1;1;0;0;1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;6;1;0;-1.26;0;1;1;0;-1;-1;-1;-1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;7;1;0;-0.08;-1;-1;-1;-1;-1;-1;1;0
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;8;1;40;-5.46;-1;-1;1;0;0;1;0;1
192;312;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;9;2;0;-1.18;-1;-1;0;1;1;0;-1;-1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;3;0;8.31;1;0;1;0;1;0;1;0
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;2;3;0;10.16;1;0;0;1;-1;-1;0;1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;4;3;0;5.77;0;1;0;1;0;1;1;0
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;5;4;0;6.3;0;1;-1;-1;1;0;0;1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;6;3;0;2.61;0;1;1;0;-1;-1;-1;-1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;7;4;0;2.1;-1;-1;-1;-1;-1;-1;1;0
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;8;3;0;-1.59;-1;-1;1;0;0;1;0;1
193;313;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;9;3;0;1.87;-1;-1;0;1;1;0;-1;-1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;4;0;7.79;1;0;1;0;1;0;1;0
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;0;3.04;1;0;0;1;-1;-1;0;1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3;0;8.38;1;0;-1;-1;0;1;-1;-1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;4;5;0;0.53;0;1;0;1;0;1;1;0
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5;5;0;2.68;0;1;-1;-1;1;0;0;1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;6;5;0;2.09;0;1;1;0;-1;-1;-1;-1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;7;2;0;-1.52;-1;-1;-1;-1;-1;-1;1;0
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;8;2;0;-2.11;-1;-1;1;0;0;1;0;1
194;314;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;9;2;0;-1.32;-1;-1;0;1;1;0;-1;-1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;2;0;9.27;1;0;1;0;1;0;1;0
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;2;4;0;9.1;1;0;0;1;-1;-1;0;1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;4;4;0;7.3;0;1;0;1;0;1;1;0
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;5;4;0;8.0;0;1;-1;-1;1;0;0;1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;6;2;0;-0.43;0;1;1;0;-1;-1;-1;-1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;7;4;0;6.1;-1;-1;-1;-1;-1;-1;1;0
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;8;2;0;-2.93;-1;-1;1;0;0;1;0;1
195;315;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;9;3;0;2.1;-1;-1;0;1;1;0;-1;-1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;4;0;6.25;1;0;1;0;1;0;1;0
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;2;2;0;3.67;1;0;0;1;-1;-1;0;1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;3;3;0;9.38;1;0;-1;-1;0;1;-1;-1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;4;3;0;0.94;0;1;0;1;0;1;1;0
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;5;3;-9;3.68;0;1;-1;-1;1;0;0;1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;6;3;0;0.55;0;1;1;0;-1;-1;-1;-1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;7;4;0;-0.52;-1;-1;-1;-1;-1;-1;1;0
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;8;3;0;-3.65;-1;-1;1;0;0;1;0;1
196;316;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;9;3;0;-1.18;-1;-1;0;1;1;0;-1;-1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;3;0;8.31;1;0;1;0;1;0;1;0
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;2;5;0;10.16;1;0;0;1;-1;-1;0;1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;3;4;0;12.0;1;0;-1;-1;0;1;-1;-1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;4;3;0;5.77;0;1;0;1;0;1;1;0
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;5;2;0;6.3;0;1;-1;-1;1;0;0;1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;6;3;0;2.61;0;1;1;0;-1;-1;-1;-1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;7;3;0;2.1;-1;-1;-1;-1;-1;-1;1;0
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;8;1;0;-1.59;-1;-1;1;0;0;1;0;1
197;317;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;9;4;0;1.87;-1;-1;0;1;1;0;-1;-1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;2;0;8.31;1;0;1;0;1;0;1;0
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;2;2;0;10.16;1;0;0;1;-1;-1;0;1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;3;2;0;12.0;1;0;-1;-1;0;1;-1;-1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;4;3;0;5.77;0;1;0;1;0;1;1;0
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;5;3;0;6.3;0;1;-1;-1;1;0;0;1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;6;4;0;2.61;0;1;1;0;-1;-1;-1;-1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;7;2;0;2.1;-1;-1;-1;-1;-1;-1;1;0
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;8;2;4;-1.59;-1;-1;1;0;0;1;0;1
198;318;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;9;3;4;1.87;-1;-1;0;1;1;0;-1;-1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;4.44;1;0;1;0;1;0;1;0
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;3.81;1;0;0;1;-1;-1;0;1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;9.82;1;0;-1;-1;0;1;-1;-1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0.94;0;1;0;1;0;1;1;0
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;4.12;0;1;-1;-1;1;0;0;1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;-1.26;0;1;1;0;-1;-1;-1;-1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;-0.08;-1;-1;-1;-1;-1;-1;1;0
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;-5.46;-1;-1;1;0;0;1;0;1
199;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;-1.18;-1;-1;0;1;1;0;-1;-1
200;321;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;6.23;1;0;1;0;1;0;1;0
